timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1629372129615,7,get all todos,200,,jp@gc - soak test 1-497,text,true,,74985,121,4,4,http://localhost:8080/todos,6,0,0
1629372129571,36,get all todos,200,,jp@gc - soak test 1-499,text,true,,74978,121,3,3,http://localhost:8080/todos,33,0,21
1629372129660,24,get all todos,200,,jp@gc - soak test 1-496,text,true,,74977,121,5,5,http://localhost:8080/todos,9,0,2
1629372129579,29,get all todos,200,,jp@gc - soak test 1-498,text,true,,74970,121,3,3,http://localhost:8080/todos,26,0,14
1629372129571,36,get all todos,200,,jp@gc - soak test 1-500,text,true,,74970,121,3,3,http://localhost:8080/todos,33,0,21
1629372129738,14,get all todos,200,,jp@gc - soak test 1-494,text,true,,74970,121,7,7,http://localhost:8080/todos,12,0,1
1629372129728,29,get all todos,200,,jp@gc - soak test 1-495,text,true,,74993,121,7,7,http://localhost:8080/todos,24,0,2
1629372129770,82,create a to do,201,,jp@gc - soak test 1-498,text,true,,663,258,8,8,http://localhost:8080/todos,34,0,0
1629372129851,1,create a to do-0,200,OK,jp@gc - soak test 1-498,text,true,,309,0,9,9,null,0,0,0
1629372129745,112,create a to do,201,,jp@gc - soak test 1-496,text,true,,663,258,8,8,http://localhost:8080/todos,42,0,0
1629372129856,1,create a to do-0,200,OK,jp@gc - soak test 1-496,text,true,,309,0,9,9,null,0,0,0
1629372129734,123,create a to do,201,,jp@gc - soak test 1-499,text,true,,663,258,8,8,http://localhost:8080/todos,46,0,0
1629372129857,0,create a to do-0,200,OK,jp@gc - soak test 1-499,text,true,,309,0,9,9,null,0,0,0
1629372129831,27,create a to do,201,,jp@gc - soak test 1-494,text,true,,663,258,9,9,http://localhost:8080/todos,14,0,0
1629372129858,0,create a to do-0,200,OK,jp@gc - soak test 1-494,text,true,,309,0,9,9,null,0,0,0
1629372129723,136,create a to do,201,,jp@gc - soak test 1-497,text,true,,662,258,7,7,http://localhost:8080/todos,28,0,0
1629372129859,0,create a to do-0,200,OK,jp@gc - soak test 1-497,text,true,,308,0,9,9,null,0,0,0
1629372129815,45,create a to do,201,,jp@gc - soak test 1-500,text,true,,663,258,9,9,http://localhost:8080/todos,30,0,0
1629372129860,0,create a to do-0,200,OK,jp@gc - soak test 1-500,text,true,,309,0,9,9,null,0,0,0
1629372129783,20,get all todos,200,,jp@gc - soak test 1-493,text,true,,75171,121,8,8,http://localhost:8080/todos,20,0,1
1629372129853,38,create a to do,201,,jp@gc - soak test 1-495,text,true,,663,258,10,10,http://localhost:8080/todos,37,0,0
1629372129891,0,create a to do-0,200,OK,jp@gc - soak test 1-495,text,true,,309,0,10,10,null,0,0,0
1629372129860,39,update a to do,200,,jp@gc - soak test 1-500,text,true,,322,259,10,10,http://localhost:8080/todos/8533,39,0,0
1629372129862,37,update a to do,200,,jp@gc - soak test 1-497,text,true,,322,259,10,10,http://localhost:8080/todos/8529,34,0,0
1629372129856,44,update a to do,200,,jp@gc - soak test 1-498,text,true,,322,259,10,10,http://localhost:8080/todos/8532,41,0,0
1629372129879,22,create a to do,201,,jp@gc - soak test 1-493,text,true,,663,258,10,10,http://localhost:8080/todos,19,0,0
1629372129901,0,create a to do-0,200,OK,jp@gc - soak test 1-493,text,true,,309,0,10,10,null,0,0,0
1629372129857,44,update a to do,200,,jp@gc - soak test 1-499,text,true,,322,259,10,10,http://localhost:8080/todos/8530,41,0,0
1629372129859,45,update a to do,200,,jp@gc - soak test 1-494,text,true,,322,259,10,10,http://localhost:8080/todos/8534,45,0,0
1629372129857,47,update a to do,200,,jp@gc - soak test 1-496,text,true,,322,259,10,10,http://localhost:8080/todos/8531,40,0,0
1629372129892,22,update a to do,200,,jp@gc - soak test 1-495,text,true,,322,259,11,11,http://localhost:8080/todos/8535,22,0,0
1629372129817,28,get all todos,200,,jp@gc - soak test 1-492,text,true,,75226,121,9,9,http://localhost:8080/todos,28,0,1
1629372129902,27,delete to do,200,,jp@gc - soak test 1-499,text,true,,265,212,11,11,http://localhost:8080/todos/8530,27,0,0
1629372129899,31,delete to do,200,,jp@gc - soak test 1-500,text,true,,265,212,11,11,http://localhost:8080/todos/8533,31,0,0
1629372129900,32,delete to do,200,,jp@gc - soak test 1-497,text,true,,265,212,11,11,http://localhost:8080/todos/8529,32,0,0
1629372129900,34,delete to do,200,,jp@gc - soak test 1-498,text,true,,265,212,11,11,http://localhost:8080/todos/8532,34,0,0
1629372129905,29,delete to do,200,,jp@gc - soak test 1-496,text,true,,265,212,11,11,http://localhost:8080/todos/8531,29,0,0
1629372129904,35,delete to do,200,,jp@gc - soak test 1-494,text,true,,265,212,11,11,http://localhost:8080/todos/8534,35,0,0
1629372129902,48,update a to do,200,,jp@gc - soak test 1-493,text,true,,322,259,11,11,http://localhost:8080/todos/8536,43,0,0
1629372129915,35,delete to do,200,,jp@gc - soak test 1-495,text,true,,265,212,11,11,http://localhost:8080/todos/8535,35,0,0
1629372129867,24,get all todos,200,,jp@gc - soak test 1-491,text,true,,75357,121,10,10,http://localhost:8080/todos,23,0,1
1629372129924,49,create a to do,201,,jp@gc - soak test 1-492,text,true,,663,258,11,11,http://localhost:8080/todos,48,0,0
1629372129973,0,create a to do-0,200,OK,jp@gc - soak test 1-492,text,true,,309,0,12,12,null,0,0,0
1629372129915,10,get all todos,200,,jp@gc - soak test 1-490,text,true,,75481,121,11,11,http://localhost:8080/todos,8,0,1
1629372129955,93,create a to do,201,,jp@gc - soak test 1-491,text,true,,663,258,13,13,http://localhost:8080/todos,92,0,0
1629372130048,0,create a to do-0,200,OK,jp@gc - soak test 1-491,text,true,,309,0,13,13,null,0,0,0
1629372129974,102,update a to do,200,,jp@gc - soak test 1-492,text,true,,322,259,13,13,http://localhost:8080/todos/8537,102,0,0
1629372129951,126,delete to do,200,,jp@gc - soak test 1-493,text,true,,265,212,13,13,http://localhost:8080/todos/8536,126,0,0
1629372130013,90,create a to do,201,,jp@gc - soak test 1-490,text,true,,663,258,13,13,http://localhost:8080/todos,89,0,0
1629372130103,0,create a to do-0,200,OK,jp@gc - soak test 1-490,text,true,,309,0,13,13,null,0,0,0
1629372130048,63,update a to do,200,,jp@gc - soak test 1-491,text,true,,322,259,13,13,http://localhost:8080/todos/8538,28,0,0
1629372129941,39,get all todos,200,,jp@gc - soak test 1-500,text,true,,75100,121,13,13,http://localhost:8080/todos,26,0,1
1629372129942,38,get all todos,200,,jp@gc - soak test 1-496,text,true,,75093,121,13,13,http://localhost:8080/todos,26,0,1
1629372129977,103,get all todos,200,,jp@gc - soak test 1-488,text,true,,75155,121,13,13,http://localhost:8080/todos,103,0,2
1629372129974,103,get all todos,200,,jp@gc - soak test 1-489,text,true,,75155,121,13,13,http://localhost:8080/todos,103,0,0
1629372129941,118,get all todos,200,,jp@gc - soak test 1-494,text,true,,75093,121,13,13,http://localhost:8080/todos,118,0,1
1629372129951,132,get all todos,200,,jp@gc - soak test 1-495,text,true,,75093,121,13,13,http://localhost:8080/todos,19,0,1
1629372129942,49,get all todos,200,,jp@gc - soak test 1-498,text,true,,75101,121,13,13,http://localhost:8080/todos,23,0,1
1629372129943,69,get all todos,200,,jp@gc - soak test 1-499,text,true,,75093,121,13,13,http://localhost:8080/todos,26,0,1
1629372129944,27,get all todos,200,,jp@gc - soak test 1-497,text,true,,75108,121,11,11,http://localhost:8080/todos,19,0,1
1629372130077,87,delete to do,200,,jp@gc - soak test 1-492,text,true,,265,212,15,15,http://localhost:8080/todos/8537,87,0,0
1629372130121,52,create a to do,201,,jp@gc - soak test 1-500,text,true,,663,258,16,16,http://localhost:8080/todos,51,0,0
1629372130173,0,create a to do-0,200,OK,jp@gc - soak test 1-500,text,true,,309,0,16,16,null,0,0,0
1629372130078,65,get all todos,200,,jp@gc - soak test 1-493,text,true,,75154,121,14,14,http://localhost:8080/todos,64,0,1
1629372130129,46,create a to do,201,,jp@gc - soak test 1-496,text,true,,663,258,16,16,http://localhost:8080/todos,45,0,0
1629372130175,0,create a to do-0,200,OK,jp@gc - soak test 1-496,text,true,,309,0,16,16,null,0,0,0
1629372130104,73,update a to do,200,,jp@gc - soak test 1-490,text,true,,322,259,16,16,http://localhost:8080/todos/8539,68,0,0
1629372130137,41,create a to do,201,,jp@gc - soak test 1-488,text,true,,663,258,16,16,http://localhost:8080/todos,41,0,0
1629372130178,0,create a to do-0,200,OK,jp@gc - soak test 1-488,text,true,,309,0,16,16,null,0,0,0
1629372130113,69,delete to do,200,,jp@gc - soak test 1-491,text,true,,265,212,16,16,http://localhost:8080/todos/8538,69,0,0
1629372130143,42,create a to do,201,,jp@gc - soak test 1-494,text,true,,663,258,16,16,http://localhost:8080/todos,42,0,0
1629372130185,0,create a to do-0,200,OK,jp@gc - soak test 1-494,text,true,,309,0,16,16,null,0,0,0
1629372130139,50,create a to do,201,,jp@gc - soak test 1-489,text,true,,663,258,16,16,http://localhost:8080/todos,46,0,0
1629372130189,0,create a to do-0,200,OK,jp@gc - soak test 1-489,text,true,,309,0,16,16,null,0,0,0
1629372130162,51,create a to do,201,,jp@gc - soak test 1-497,text,true,,662,258,18,18,http://localhost:8080/todos,50,0,0
1629372130213,0,create a to do-0,200,OK,jp@gc - soak test 1-497,text,true,,308,0,18,18,null,0,0,0
1629372130154,61,create a to do,201,,jp@gc - soak test 1-498,text,true,,663,258,18,18,http://localhost:8080/todos,61,0,0
1629372130215,0,create a to do-0,200,OK,jp@gc - soak test 1-498,text,true,,309,0,18,18,null,0,0,0
1629372130175,42,update a to do,200,,jp@gc - soak test 1-496,text,true,,322,259,18,18,http://localhost:8080/todos/8541,42,0,0
1629372130155,62,create a to do,201,,jp@gc - soak test 1-499,text,true,,663,258,18,18,http://localhost:8080/todos,62,0,0
1629372130217,0,create a to do-0,200,OK,jp@gc - soak test 1-499,text,true,,309,0,18,18,null,0,0,0
1629372130178,41,delete to do,200,,jp@gc - soak test 1-490,text,true,,265,212,18,18,http://localhost:8080/todos/8539,41,0,0
1629372130175,45,create a to do,201,,jp@gc - soak test 1-493,text,true,,663,258,18,18,http://localhost:8080/todos,44,0,0
1629372130219,1,create a to do-0,200,OK,jp@gc - soak test 1-493,text,true,,309,0,18,18,null,0,0,0
1629372130179,45,update a to do,200,,jp@gc - soak test 1-488,text,true,,322,259,18,18,http://localhost:8080/todos/8542,45,0,0
1629372130156,30,get all todos,200,,jp@gc - soak test 1-487,text,true,,75224,121,16,16,http://localhost:8080/todos,28,0,1
1629372130173,24,get all todos,200,,jp@gc - soak test 1-485,text,true,,75372,121,16,16,http://localhost:8080/todos,21,0,1
1629372130173,78,update a to do,200,,jp@gc - soak test 1-500,text,true,,322,259,18,18,http://localhost:8080/todos/8540,78,0,0
1629372130147,106,create a to do,201,,jp@gc - soak test 1-495,text,true,,663,258,18,18,http://localhost:8080/todos,106,0,0
1629372130253,0,create a to do-0,200,OK,jp@gc - soak test 1-495,text,true,,309,0,18,18,null,0,0,0
1629372130183,51,get all todos,200,,jp@gc - soak test 1-491,text,true,,75341,121,18,18,http://localhost:8080/todos,51,0,0
1629372130227,53,create a to do,201,,jp@gc - soak test 1-487,text,true,,663,258,20,20,http://localhost:8080/todos,52,0,0
1629372130280,0,create a to do-0,200,OK,jp@gc - soak test 1-487,text,true,,309,0,20,20,null,0,0,0
1629372130186,94,update a to do,200,,jp@gc - soak test 1-494,text,true,,322,259,20,20,http://localhost:8080/todos/8544,87,0,0
1629372130190,94,update a to do,200,,jp@gc - soak test 1-489,text,true,,322,259,20,20,http://localhost:8080/todos/8543,84,0,0
1629372130225,62,delete to do,200,,jp@gc - soak test 1-488,text,true,,265,212,20,20,http://localhost:8080/todos/8542,62,0,0
1629372130217,76,delete to do,200,,jp@gc - soak test 1-496,text,true,,265,212,20,20,http://localhost:8080/todos/8541,73,0,0
1629372130222,14,get all todos,200,,jp@gc - soak test 1-484,text,true,,75587,121,18,18,http://localhost:8080/todos,14,0,2
1629372130212,75,get all todos,200,,jp@gc - soak test 1-483,text,true,,75583,121,20,20,http://localhost:8080/todos,75,0,1
1629372130217,114,update a to do,200,,jp@gc - soak test 1-499,text,true,,322,259,21,21,http://localhost:8080/todos/8547,114,0,0
1629372130275,23,get all todos,200,,jp@gc - soak test 1-481,text,true,,75590,121,21,21,http://localhost:8080/todos,22,0,1
1629372130216,127,update a to do,200,,jp@gc - soak test 1-498,text,true,,322,259,22,22,http://localhost:8080/todos/8546,124,0,0
1629372130236,110,create a to do,201,,jp@gc - soak test 1-485,text,true,,663,258,22,22,http://localhost:8080/todos,105,0,0
1629372130346,0,create a to do-0,200,OK,jp@gc - soak test 1-485,text,true,,309,0,22,22,null,0,0,0
1629372130220,29,get all todos,200,,jp@gc - soak test 1-490,text,true,,75587,121,18,18,http://localhost:8080/todos,24,0,1
1629372130214,141,update a to do,200,,jp@gc - soak test 1-497,text,true,,322,259,22,22,http://localhost:8080/todos/8548,127,0,0
1629372130288,35,get all todos,200,,jp@gc - soak test 1-488,text,true,,75583,121,21,21,http://localhost:8080/todos,26,0,1
1629372130294,23,get all todos,200,,jp@gc - soak test 1-496,text,true,,75598,121,21,21,http://localhost:8080/todos,10,0,1
1629372130220,139,update a to do,200,,jp@gc - soak test 1-493,text,true,,322,259,22,22,http://localhost:8080/todos/8549,139,0,0
1629372130280,87,delete to do,200,,jp@gc - soak test 1-494,text,true,,265,212,22,22,http://localhost:8080/todos/8544,86,0,0
1629372130280,95,update a to do,200,,jp@gc - soak test 1-487,text,true,,322,259,22,22,http://localhost:8080/todos/8550,95,0,0
1629372130301,59,get all todos,200,,jp@gc - soak test 1-480,text,true,,75590,121,22,22,http://localhost:8080/todos,51,0,3
1629372130314,75,create a to do,201,,jp@gc - soak test 1-484,text,true,,663,258,23,23,http://localhost:8080/todos,75,0,0
1629372130389,0,create a to do-0,200,OK,jp@gc - soak test 1-484,text,true,,309,0,23,23,null,0,0,0
1629372130285,105,delete to do,200,,jp@gc - soak test 1-489,text,true,,265,212,23,23,http://localhost:8080/todos/8543,105,0,0
1629372130332,60,delete to do,200,,jp@gc - soak test 1-499,text,true,,265,212,23,23,http://localhost:8080/todos/8547,60,0,0
1629372130318,74,create a to do,201,,jp@gc - soak test 1-483,text,true,,663,258,23,23,http://localhost:8080/todos,74,0,0
1629372130392,0,create a to do-0,200,OK,jp@gc - soak test 1-483,text,true,,309,0,23,23,null,0,0,0
1629372130334,59,create a to do,201,,jp@gc - soak test 1-481,text,true,,663,258,23,23,http://localhost:8080/todos,59,0,0
1629372130393,0,create a to do-0,200,OK,jp@gc - soak test 1-481,text,true,,309,0,23,23,null,0,0,0
1629372130347,47,update a to do,200,,jp@gc - soak test 1-485,text,true,,322,259,23,23,http://localhost:8080/todos/8551,47,0,0
1629372130343,53,delete to do,200,,jp@gc - soak test 1-498,text,true,,265,212,23,23,http://localhost:8080/todos/8546,53,0,0
1629372130279,119,create a to do,201,,jp@gc - soak test 1-491,text,true,,663,258,23,23,http://localhost:8080/todos,119,0,0
1629372130398,0,create a to do-0,200,OK,jp@gc - soak test 1-491,text,true,,309,0,23,23,null,0,0,0
1629372130252,156,delete to do,200,,jp@gc - soak test 1-500,text,true,,265,212,23,23,http://localhost:8080/todos/8540,156,0,0
1629372130364,34,get all todos,200,,jp@gc - soak test 1-479,text,true,,75585,121,23,23,http://localhost:8080/todos,34,0,1
1629372130259,143,get all todos,200,,jp@gc - soak test 1-482,text,true,,75585,121,23,23,http://localhost:8080/todos,143,0,2
1629372130359,91,delete to do,200,,jp@gc - soak test 1-493,text,true,,265,212,24,24,http://localhost:8080/todos/8549,91,0,0
1629372130356,95,create a to do,201,,jp@gc - soak test 1-490,text,true,,663,258,24,24,http://localhost:8080/todos,62,0,0
1629372130451,0,create a to do-0,200,OK,jp@gc - soak test 1-490,text,true,,309,0,24,24,null,0,0,0
1629372130359,93,create a to do,201,,jp@gc - soak test 1-496,text,true,,663,258,24,24,http://localhost:8080/todos,82,0,0
1629372130452,0,create a to do-0,200,OK,jp@gc - soak test 1-496,text,true,,309,0,24,24,null,0,0,0
1629372130356,97,delete to do,200,,jp@gc - soak test 1-497,text,true,,265,212,24,24,http://localhost:8080/todos/8548,81,0,0
1629372130359,101,create a to do,201,,jp@gc - soak test 1-488,text,true,,663,258,24,24,http://localhost:8080/todos,65,0,0
1629372130460,0,create a to do-0,200,OK,jp@gc - soak test 1-488,text,true,,309,0,24,24,null,0,0,0
1629372130165,268,get all todos,200,,jp@gc - soak test 1-492,text,true,,75585,121,24,24,http://localhost:8080/todos,267,0,1
1629372130254,215,update a to do,200,,jp@gc - soak test 1-495,text,true,,322,259,24,24,http://localhost:8080/todos/8545,170,0,0
1629372130384,80,get all todos,200,,jp@gc - soak test 1-478,text,true,,75586,121,24,24,http://localhost:8080/todos,80,0,3
1629372130429,34,get all todos,200,,jp@gc - soak test 1-477,text,true,,75587,121,24,24,http://localhost:8080/todos,34,0,2
1629372130390,79,get all todos,200,,jp@gc - soak test 1-489,text,true,,75587,121,24,24,http://localhost:8080/todos,79,0,1
1629372130368,41,get all todos,200,,jp@gc - soak test 1-494,text,true,,75524,121,23,23,http://localhost:8080/todos,40,0,1
1629372130409,93,get all todos,200,,jp@gc - soak test 1-500,text,true,,75587,121,25,25,http://localhost:8080/todos,79,0,1
1629372130161,353,get all todos,200,,jp@gc - soak test 1-486,text,true,,75585,121,25,25,http://localhost:8080/todos,352,0,2
1629372130376,181,delete to do,200,,jp@gc - soak test 1-487,text,true,,265,212,26,26,http://localhost:8080/todos/8550,181,0,0
1629372130453,108,update a to do,200,,jp@gc - soak test 1-490,text,true,,322,259,26,26,http://localhost:8080/todos/8556,108,0,0
1629372130392,143,get all todos,200,,jp@gc - soak test 1-499,text,true,,75587,121,26,26,http://localhost:8080/todos,143,0,1
1629372130495,70,create a to do,201,,jp@gc - soak test 1-478,text,true,,663,258,26,26,http://localhost:8080/todos,70,0,0
1629372130565,0,create a to do-0,200,OK,jp@gc - soak test 1-478,text,true,,309,0,26,26,null,0,0,0
1629372130451,87,get all todos,200,,jp@gc - soak test 1-493,text,true,,75587,121,26,26,http://localhost:8080/todos,87,0,1
1629372130394,172,update a to do,200,,jp@gc - soak test 1-481,text,true,,322,259,26,26,http://localhost:8080/todos/8555,172,0,0
1629372130452,115,update a to do,200,,jp@gc - soak test 1-496,text,true,,322,259,26,26,http://localhost:8080/todos/8557,115,0,0
1629372130390,177,update a to do,200,,jp@gc - soak test 1-484,text,true,,322,259,26,26,http://localhost:8080/todos/8553,177,0,0
1629372130441,126,create a to do,201,,jp@gc - soak test 1-479,text,true,,663,258,26,26,http://localhost:8080/todos,126,0,0
1629372130567,0,create a to do-0,200,OK,jp@gc - soak test 1-479,text,true,,309,0,26,26,null,0,0,0
1629372130392,176,update a to do,200,,jp@gc - soak test 1-483,text,true,,322,259,26,26,http://localhost:8080/todos/8554,176,0,0
1629372130499,70,create a to do,201,,jp@gc - soak test 1-489,text,true,,663,258,26,26,http://localhost:8080/todos,70,0,0
1629372130569,0,create a to do-0,200,OK,jp@gc - soak test 1-489,text,true,,309,0,26,26,null,0,0,0
1629372130387,182,create a to do,201,,jp@gc - soak test 1-480,text,true,,663,258,26,26,http://localhost:8080/todos,182,0,0
1629372130569,0,create a to do-0,200,OK,jp@gc - soak test 1-480,text,true,,309,0,26,26,null,0,0,0
1629372130399,215,update a to do,200,,jp@gc - soak test 1-491,text,true,,322,259,26,26,http://localhost:8080/todos/8552,192,0,0
1629372130499,76,get all todos,200,,jp@gc - soak test 1-475,text,true,,75595,121,26,26,http://localhost:8080/todos,8,0,0
1629372130454,124,get all todos,200,,jp@gc - soak test 1-497,text,true,,75769,121,26,26,http://localhost:8080/todos,120,0,5
1629372130495,121,create a to do,201,,jp@gc - soak test 1-477,text,true,,663,258,26,26,http://localhost:8080/todos,119,0,0
1629372130616,0,create a to do-0,200,OK,jp@gc - soak test 1-477,text,true,,309,0,26,26,null,0,0,0
1629372130397,190,get all todos,200,,jp@gc - soak test 1-498,text,true,,75769,121,26,26,http://localhost:8080/todos,174,0,1
1629372130447,182,create a to do,201,,jp@gc - soak test 1-482,text,true,,663,258,27,27,http://localhost:8080/todos,181,0,0
1629372130628,1,create a to do-0,200,OK,jp@gc - soak test 1-482,text,true,,309,0,27,27,null,0,0,0
1629372130464,173,create a to do,201,,jp@gc - soak test 1-492,text,true,,663,258,28,28,http://localhost:8080/todos,164,0,0
1629372130637,0,create a to do-0,200,OK,jp@gc - soak test 1-492,text,true,,309,0,28,28,null,0,0,0
1629372130488,157,delete to do,200,,jp@gc - soak test 1-495,text,true,,265,212,28,28,http://localhost:8080/todos/8545,157,0,0
1629372130395,250,delete to do,200,,jp@gc - soak test 1-485,text,true,,265,212,28,28,http://localhost:8080/todos/8551,234,0,0
1629372130461,185,update a to do,200,,jp@gc - soak test 1-488,text,true,,322,259,28,28,http://localhost:8080/todos/8558,185,0,0
1629372130528,120,create a to do,201,,jp@gc - soak test 1-500,text,true,,663,258,28,28,http://localhost:8080/todos,119,0,0
1629372130648,0,create a to do-0,200,OK,jp@gc - soak test 1-500,text,true,,309,0,28,28,null,0,0,0
1629372130515,134,create a to do,201,,jp@gc - soak test 1-494,text,true,,663,258,28,28,http://localhost:8080/todos,100,0,0
1629372130649,0,create a to do-0,200,OK,jp@gc - soak test 1-494,text,true,,309,0,28,28,null,0,0,0
1629372130531,69,get all todos,200,,jp@gc - soak test 1-476,text,true,,75784,121,26,26,http://localhost:8080/todos,57,0,1
1629372130558,66,get all todos,200,,jp@gc - soak test 1-487,text,true,,75955,121,27,27,http://localhost:8080/todos,66,0,1
1629372130545,113,create a to do,201,,jp@gc - soak test 1-486,text,true,,663,258,29,29,http://localhost:8080/todos,111,0,0
1629372130658,0,create a to do-0,200,OK,jp@gc - soak test 1-486,text,true,,309,0,29,29,null,0,0,0
1629372130569,96,delete to do,200,,jp@gc - soak test 1-483,text,true,,265,212,29,29,http://localhost:8080/todos/8554,94,0,0
1629372130567,100,delete to do,200,,jp@gc - soak test 1-496,text,true,,265,212,29,29,http://localhost:8080/todos/8557,96,0,0
1629372130566,102,create a to do,201,,jp@gc - soak test 1-493,text,true,,663,258,29,29,http://localhost:8080/todos,97,0,0
1629372130668,0,create a to do-0,200,OK,jp@gc - soak test 1-493,text,true,,309,0,29,29,null,0,0,0
1629372130566,105,update a to do,200,,jp@gc - soak test 1-478,text,true,,322,259,30,30,http://localhost:8080/todos/8562,105,0,0
1629372130618,54,create a to do,201,,jp@gc - soak test 1-475,text,true,,663,258,30,30,http://localhost:8080/todos,44,0,0
1629372130672,0,create a to do-0,200,OK,jp@gc - soak test 1-475,text,true,,309,0,30,30,null,0,0,0
1629372130619,55,create a to do,201,,jp@gc - soak test 1-497,text,true,,662,258,30,30,http://localhost:8080/todos,43,0,0
1629372130674,0,create a to do-0,200,OK,jp@gc - soak test 1-497,text,true,,308,0,30,30,null,0,0,0
1629372130567,111,delete to do,200,,jp@gc - soak test 1-484,text,true,,265,212,30,30,http://localhost:8080/todos/8553,111,0,0
1629372130614,67,delete to do,200,,jp@gc - soak test 1-491,text,true,,265,212,30,30,http://localhost:8080/todos/8552,48,0,0
1629372130568,113,update a to do,200,,jp@gc - soak test 1-479,text,true,,322,259,30,30,http://localhost:8080/todos/8560,113,0,0
1629372130564,120,create a to do,201,,jp@gc - soak test 1-499,text,true,,663,258,30,30,http://localhost:8080/todos,120,0,0
1629372130684,0,create a to do-0,200,OK,jp@gc - soak test 1-499,text,true,,309,0,30,30,null,0,0,0
1629372130569,142,update a to do,200,,jp@gc - soak test 1-489,text,true,,322,259,30,30,http://localhost:8080/todos/8561,142,0,0
1629372130638,48,get all todos,200,,jp@gc - soak test 1-473,text,true,,76018,121,30,30,http://localhost:8080/todos,43,0,1
1629372130667,22,get all todos,200,,jp@gc - soak test 1-496,text,true,,76018,121,30,30,http://localhost:8080/todos,22,0,1
1629372130569,152,update a to do,200,,jp@gc - soak test 1-480,text,true,,322,259,30,30,http://localhost:8080/todos/8559,152,0,0
1629372130563,159,delete to do,200,,jp@gc - soak test 1-490,text,true,,265,212,30,30,http://localhost:8080/todos/8556,159,0,0
1629372130620,104,update a to do,200,,jp@gc - soak test 1-477,text,true,,322,259,30,30,http://localhost:8080/todos/8563,104,0,0
1629372130567,159,delete to do,200,,jp@gc - soak test 1-481,text,true,,265,212,30,30,http://localhost:8080/todos/8555,159,0,0
1629372130620,89,get all todos,200,,jp@gc - soak test 1-474,text,true,,76018,121,30,30,http://localhost:8080/todos,88,0,1
1629372130626,144,create a to do,201,,jp@gc - soak test 1-498,text,true,,663,258,31,31,http://localhost:8080/todos,143,0,0
1629372130769,1,create a to do-0,200,OK,jp@gc - soak test 1-498,text,true,,309,0,31,31,null,0,0,0
1629372130645,87,get all todos,200,,jp@gc - soak test 1-495,text,true,,76017,121,30,30,http://localhost:8080/todos,86,0,5
1629372130671,79,get all todos,200,,jp@gc - soak test 1-472,text,true,,75956,121,31,31,http://localhost:8080/todos,79,0,21
1629372130687,65,get all todos,200,,jp@gc - soak test 1-471,text,true,,75956,121,31,31,http://localhost:8080/todos,65,0,5
1629372130629,163,update a to do,200,,jp@gc - soak test 1-482,text,true,,322,259,32,32,http://localhost:8080/todos/8564,163,0,0
1629372130637,155,update a to do,200,,jp@gc - soak test 1-492,text,true,,322,259,32,32,http://localhost:8080/todos/8565,154,0,0
1629372130666,96,get all todos,200,,jp@gc - soak test 1-483,text,true,,75956,121,31,31,http://localhost:8080/todos,95,0,0
1629372130645,143,get all todos,200,,jp@gc - soak test 1-485,text,true,,75956,121,32,32,http://localhost:8080/todos,104,0,1
1629372130650,178,create a to do,201,,jp@gc - soak test 1-476,text,true,,663,258,33,33,http://localhost:8080/todos,178,0,0
1629372130828,0,create a to do-0,200,OK,jp@gc - soak test 1-476,text,true,,309,0,33,33,null,0,0,0
1629372130669,159,update a to do,200,,jp@gc - soak test 1-493,text,true,,322,259,33,33,http://localhost:8080/todos/8569,159,0,0
1629372130726,74,get all todos,200,,jp@gc - soak test 1-481,text,true,,75954,121,32,32,http://localhost:8080/todos,48,0,1
1629372130672,159,delete to do,200,,jp@gc - soak test 1-478,text,true,,265,212,33,33,http://localhost:8080/todos/8562,158,0,0
1629372130712,119,delete to do,200,,jp@gc - soak test 1-489,text,true,,265,212,33,33,http://localhost:8080/todos/8561,119,0,0
1629372130659,174,update a to do,200,,jp@gc - soak test 1-486,text,true,,322,259,34,34,http://localhost:8080/todos/8568,174,0,0
1629372130776,58,create a to do,201,,jp@gc - soak test 1-495,text,true,,663,258,34,34,http://localhost:8080/todos,58,0,0
1629372130834,0,create a to do-0,200,OK,jp@gc - soak test 1-495,text,true,,309,0,34,34,null,0,0,0
1629372130726,108,create a to do,201,,jp@gc - soak test 1-496,text,true,,663,258,34,34,http://localhost:8080/todos,107,0,0
1629372130834,0,create a to do-0,200,OK,jp@gc - soak test 1-496,text,true,,309,0,34,34,null,0,0,0
1629372130725,112,delete to do,200,,jp@gc - soak test 1-477,text,true,,265,212,34,34,http://localhost:8080/todos/8563,112,0,0
1629372130649,188,update a to do,200,,jp@gc - soak test 1-494,text,true,,322,259,34,34,http://localhost:8080/todos/8566,188,0,0
1629372130737,73,get all todos,200,,jp@gc - soak test 1-469,text,true,,75976,121,33,33,http://localhost:8080/todos,63,0,11
1629372130682,161,delete to do,200,,jp@gc - soak test 1-479,text,true,,265,212,34,34,http://localhost:8080/todos/8560,161,0,0
1629372130716,140,create a to do,201,,jp@gc - soak test 1-473,text,true,,663,258,35,35,http://localhost:8080/todos,138,0,0
1629372130856,0,create a to do-0,200,OK,jp@gc - soak test 1-473,text,true,,309,0,35,35,null,0,0,0
